iteration,rss,elapsed_time,benchmark,tool,trial_id
8,269652,245,batik,none,1093
9,270152,217,batik,none,1093
5,161940,312,fop,none,508
6,176004,391,fop,none,508
7,166620,404,fop,none,508
8,155956,253,fop,none,508
9,162112,193,fop,none,508
5,396836,496,h2o,none,595
6,341692,575,h2o,none,595
7,393116,469,h2o,none,595
8,366540,511,h2o,none,595
9,393336,531,h2o,none,595
5,322636,410,fop,galette,109
6,324860,491,fop,galette,109
7,326824,377,fop,galette,109
8,331520,346,fop,galette,109
9,334548,329,fop,galette,109
5,546444,3879,biojava,galette,23
6,554288,3826,biojava,galette,23
7,562588,3875,biojava,galette,23
8,555372,3847,biojava,galette,23
9,561124,3843,biojava,galette,23
5,514100,4528,jme,phosphor,323
6,519352,4555,jme,phosphor,323
7,552404,4508,jme,phosphor,323
8,589492,3992,jme,phosphor,323
9,601072,4736,jme,phosphor,323
5,812824,344,spring,galette,539
6,810784,291,spring,galette,539
7,811860,312,spring,galette,539
8,812900,289,spring,galette,539
9,814196,301,spring,galette,539
5,431124,76,spring,none,686
6,431688,103,spring,none,686
7,432276,87,spring,none,686
8,432528,73,spring,none,686
9,432828,84,spring,none,686
5,435932,34208,luindex,galette,1376
6,412096,48420,luindex,galette,1376
7,439804,45126,luindex,galette,1376
8,446480,33644,luindex,galette,1376
9,440664,6249,luindex,galette,1376
5,139788,156,fop,none,256
6,140672,159,fop,none,256
7,142692,131,fop,none,256
8,143368,124,fop,none,256
9,139768,105,fop,none,256
5,987396,3117,graphchi,galette,26
6,1058456,3069,graphchi,galette,26
7,897888,3127,graphchi,galette,26
8,1152700,3262,graphchi,galette,26
9,1160764,3201,graphchi,galette,26
5,143064,84,fop,none,1348
6,144532,97,fop,none,1348
7,145308,116,fop,none,1348
8,145892,108,fop,none,1348
9,146320,87,fop,none,1348
5,347164,765,xalan,phosphor,334
6,347392,798,xalan,phosphor,334
7,347704,609,xalan,phosphor,334
8,347968,420,xalan,phosphor,334
9,348104,366,xalan,phosphor,334
5,557896,4653,jme,phosphor,1415
6,591852,4867,jme,phosphor,1415
7,633272,5000,jme,phosphor,1415
8,639768,3729,jme,phosphor,1415
9,640948,3721,jme,phosphor,1415
5,645248,4769,jme,galette,1121
6,664004,4598,jme,galette,1121
7,684924,4325,jme,galette,1121
8,719672,3986,jme,galette,1121
9,726504,3664,jme,galette,1121
5,1528728,4213,tradesoap,galette,459
6,1530164,4394,tradesoap,galette,459
7,1558140,4050,tradesoap,galette,459
8,1561148,4094,tradesoap,galette,459
9,1562372,4045,tradesoap,galette,459
5,2418488,4406,jython,galette,534
6,2867420,4790,jython,galette,534
7,3226312,4602,jython,galette,534
8,3306016,3872,jython,galette,534
9,3455640,4016,jython,galette,534
5,140908,220,fop,none,592
6,143056,192,fop,none,592
7,143796,115,fop,none,592
8,144348,84,fop,none,592
9,144840,79,fop,none,592
5,430152,92,spring,none,518
6,430636,83,spring,none,518
7,430928,69,spring,none,518
8,431160,89,spring,none,518
9,431460,68,spring,none,518
5,215744,704,xalan,galette,1636
6,234196,618,xalan,galette,1636
7,254032,582,xalan,galette,1636
8,272616,608,xalan,galette,1636
9,267924,481,xalan,galette,1636
5,406040,138,spring,none,1442
6,406380,136,spring,none,1442
7,406832,119,spring,none,1442
8,407368,104,spring,none,1442
9,407636,111,spring,none,1442
5,3915712,1348306,zxing,mirror-taint,398
6,3758732,1298088,zxing,mirror-taint,398
7,3511884,1334922,zxing,mirror-taint,398
8,3877080,1303128,zxing,mirror-taint,398
9,4222148,1368709,zxing,mirror-taint,398
5,610016,1903,lusearch,galette,1629
6,796424,2059,lusearch,galette,1629
7,816388,1989,lusearch,galette,1629
8,797604,2074,lusearch,galette,1629
9,801624,1838,lusearch,galette,1629
5,646888,213,tradebeans,none,185
6,652012,182,tradebeans,none,185
7,658632,183,tradebeans,none,185
8,659848,194,tradebeans,none,185
9,660020,178,tradebeans,none,185
5,334348,159,h2,none,930
6,335668,146,h2,none,930
7,336516,174,h2,none,930
8,339772,509,h2,none,930
9,340408,141,h2,none,930
5,840356,398432,biojava,mirror-taint,1136
6,750952,390428,biojava,mirror-taint,1136
7,845916,388611,biojava,mirror-taint,1136
8,799764,387258,biojava,mirror-taint,1136
9,801996,382619,biojava,mirror-taint,1136
5,690404,3709,graphchi,galette,194
6,871128,3686,graphchi,galette,194
7,988284,3505,graphchi,galette,194
8,979336,3528,graphchi,galette,194
9,1074564,3695,graphchi,galette,194
5,800228,1258,h2,phosphor,153
6,803080,1298,h2,phosphor,153
7,813408,1081,h2,phosphor,153
8,818876,1137,h2,phosphor,153
9,819404,1146,h2,phosphor,153
5,4143244,1268140,zxing,mirror-taint,62
6,3913000,1330515,zxing,mirror-taint,62
7,3602912,1289003,zxing,mirror-taint,62
8,3732804,1298284,zxing,mirror-taint,62
9,3922276,1353406,zxing,mirror-taint,62
5,206280,199,lusearch,none,1440
6,214088,255,lusearch,none,1440
7,227716,210,lusearch,none,1440
8,238648,208,lusearch,none,1440
9,226336,173,lusearch,none,1440
5,2526508,3907,jython,galette,1122
6,2846252,3705,jython,galette,1122
7,3041276,3748,jython,galette,1122
8,3045112,3468,jython,galette,1122
9,3125240,4779,jython,galette,1122
5,273348,612,zxing,galette,545
6,272604,653,zxing,galette,545
7,278748,618,zxing,galette,545
8,276700,635,zxing,galette,545
9,274748,654,zxing,galette,545
5,1574172,21563,tomcat,mirror-taint,1654
6,1217976,22011,tomcat,mirror-taint,1654
7,1537468,22383,tomcat,mirror-taint,1654
8,1570836,23524,tomcat,mirror-taint,1654
9,1480584,22743,tomcat,mirror-taint,1654
5,127460,153,pmd,none,1357
6,127404,110,pmd,none,1357
7,129260,124,pmd,none,1357
8,129800,105,pmd,none,1357
9,135752,110,pmd,none,1357
5,856844,314809,biojava,mirror-taint,1388
6,952764,313888,biojava,mirror-taint,1388
7,870504,313357,biojava,mirror-taint,1388
8,902332,313517,biojava,mirror-taint,1388
9,866164,313272,biojava,mirror-taint,1388
5,160584,337,sunflow,none,939
6,154584,346,sunflow,none,939
7,162020,331,sunflow,none,939
8,169492,377,sunflow,none,939
9,165908,299,sunflow,none,939
5,781616,1580,eclipse,galette,780
6,845984,1968,eclipse,galette,780
7,562736,1133,eclipse,galette,780
8,552468,1368,eclipse,galette,780
9,572180,1465,eclipse,galette,780
5,267588,1255,jme,none,932
6,263600,1337,jme,none,932
7,300940,1540,jme,none,932
8,251652,1217,jme,none,932
9,266032,540,jme,none,932
5,126540,121,pmd,none,13
6,125676,106,pmd,none,13
7,138240,81,pmd,none,13
8,136560,82,pmd,none,13
9,142656,92,pmd,none,13
5,619532,165,tradebeans,none,521
6,620332,194,tradebeans,none,521
7,620596,145,tradebeans,none,521
8,620792,151,tradebeans,none,521
9,620908,156,tradebeans,none,521
5,601996,4942,jme,phosphor,743
6,639704,4718,jme,phosphor,743
7,682960,4874,jme,phosphor,743
8,694672,4195,jme,phosphor,743
9,696184,3857,jme,phosphor,743
5,1520520,4905,tradesoap,galette,1131
6,1550244,3889,tradesoap,galette,1131
7,1559784,4544,tradesoap,galette,1131
8,1560272,3837,tradesoap,galette,1131
9,1561936,5018,tradesoap,galette,1131
5,888140,606632,lusearch,mirror-taint,978
6,837120,647253,lusearch,mirror-taint,978
7,810236,608344,lusearch,mirror-taint,978
8,841556,605679,lusearch,mirror-taint,978
9,847952,667430,lusearch,mirror-taint,978
5,397800,2254,biojava,phosphor,485
6,397912,2301,biojava,phosphor,485
7,399004,2161,biojava,phosphor,485
8,399320,2271,biojava,phosphor,485
9,399512,2210,biojava,phosphor,485
5,335708,3998,sunflow,galette,120
6,320640,3951,sunflow,galette,120
7,326944,3999,sunflow,galette,120
8,322224,3973,sunflow,galette,120
9,337412,3993,sunflow,galette,120
5,151432,285,sunflow,none,603
6,148284,267,sunflow,none,603
7,162320,294,sunflow,none,603
8,164108,273,sunflow,none,603
9,166144,272,sunflow,none,603
5,562008,261,tradebeans,none,1109
6,562536,266,tradebeans,none,1109
7,562848,188,tradebeans,none,1109
8,563224,211,tradebeans,none,1109
9,563484,245,tradebeans,none,1109
5,858384,5769,graphchi,galette,1538
6,799912,5708,graphchi,galette,1538
7,697824,6674,graphchi,galette,1538
8,972072,6917,graphchi,galette,1538
9,977240,5407,graphchi,galette,1538
5,385608,2738,biojava,phosphor,1493
6,388372,2563,biojava,phosphor,1493
7,403964,2581,biojava,phosphor,1493
8,387848,2622,biojava,phosphor,1493
9,394764,2528,biojava,phosphor,1493
5,244304,847,xalan,galette,1132
6,236224,822,xalan,galette,1132
7,240220,750,xalan,galette,1132
8,237748,753,xalan,galette,1132
9,235380,782,xalan,galette,1132
5,428684,5331,luindex,galette,32
6,436412,5411,luindex,galette,32
7,410488,5287,luindex,galette,32
8,462148,5313,luindex,galette,32
9,407496,5447,luindex,galette,32
5,337352,6953,avrora,phosphor,1071
6,329524,7804,avrora,phosphor,1071
7,334052,7715,avrora,phosphor,1071
8,340676,7188,avrora,phosphor,1071
9,341184,6888,avrora,phosphor,1071
5,158648,285,sunflow,none,771
6,161160,283,sunflow,none,771
7,173448,296,sunflow,none,771
8,178840,279,sunflow,none,771
9,174608,275,sunflow,none,771
5,153536,2969,avrora,none,1344
6,100944,3093,avrora,none,1344
7,90196,3120,avrora,none,1344
8,156328,3214,avrora,none,1344
9,140132,2908,avrora,none,1344
5,225484,659,luindex,none,1355
6,228672,656,luindex,none,1355
7,229064,674,luindex,none,1355
8,230772,601,luindex,none,1355
9,230420,675,luindex,none,1355
5,170344,309,sunflow,none,15
6,166948,275,sunflow,none,15
7,175076,301,sunflow,none,15
8,176880,290,sunflow,none,15
9,171500,277,sunflow,none,15
5,633264,10096,h2o,galette,1120
6,671508,10193,h2o,galette,1120
7,673832,10363,h2o,galette,1120
8,649384,9853,h2o,galette,1120
9,679416,10469,h2o,galette,1120
5,103324,2990,avrora,none,168
6,142208,2227,avrora,none,168
7,103992,2342,avrora,none,168
8,159340,2422,avrora,none,168
9,104180,2107,avrora,none,168
5,410452,121,spring,none,602
6,410976,104,spring,none,602
7,417504,137,spring,none,602
8,417948,110,spring,none,602
9,418232,104,spring,none,602
5,156560,302,fop,none,88
6,157544,196,fop,none,88
7,158192,104,fop,none,88
8,158624,99,fop,none,88
9,159396,105,fop,none,88
5,774716,1679,eclipse,galette,528
6,794232,1547,eclipse,galette,528
7,569064,1572,eclipse,galette,528
8,528308,1170,eclipse,galette,528
9,517700,935,eclipse,galette,528
5,547584,47123,luindex,phosphor,158
6,624588,71184,luindex,phosphor,158
7,545552,57419,luindex,phosphor,158
8,582532,60143,luindex,phosphor,158
9,513040,66147,luindex,phosphor,158
5,142420,91,xalan,none,523
6,130892,72,xalan,none,523
7,142980,89,xalan,none,523
8,131584,87,xalan,none,523
9,149004,87,xalan,none,523
5,677900,739,h2,galette,1203
6,678956,742,h2,galette,1203
7,698552,670,h2,galette,1203
8,786592,727,h2,galette,1203
9,745876,719,h2,galette,1203
5,718392,4541,jme,galette,1373
6,672024,4450,jme,galette,1373
7,739080,4235,jme,galette,1373
8,792044,3708,jme,galette,1373
9,763812,3360,jme,galette,1373
5,887372,2376,h2,phosphor,405
6,888548,1546,h2,phosphor,405
7,892276,1407,h2,phosphor,405
8,893888,1802,h2,phosphor,405
9,894616,1173,h2,phosphor,405
5,280720,349,tomcat,none,520
6,294972,373,tomcat,none,520
7,280024,328,tomcat,none,520
8,299200,331,tomcat,none,520
9,285716,313,tomcat,none,520
5,1085560,491,spring,phosphor,161
6,1087168,495,spring,phosphor,161
7,1088336,539,spring,phosphor,161
8,1089144,447,spring,phosphor,161
9,1090288,494,spring,phosphor,161
5,331500,660,xalan,phosphor,1426
6,331752,601,xalan,phosphor,1426
7,332248,512,xalan,phosphor,1426
8,332676,475,xalan,phosphor,1426
9,332928,412,xalan,phosphor,1426
5,718592,10147,h2o,galette,112
6,630348,10132,h2o,galette,112
7,725516,9891,h2o,galette,112
8,665016,9814,h2o,galette,112
9,670676,10005,h2o,galette,112
5,1525716,29888,tomcat,mirror-taint,1234
6,1391472,22865,tomcat,mirror-taint,1234
7,1210048,22495,tomcat,mirror-taint,1234
8,1180800,21733,tomcat,mirror-taint,1234
9,1135836,23644,tomcat,mirror-taint,1234
5,100236,212,zxing,none,944
6,99788,201,zxing,none,944
7,103396,196,zxing,none,944
8,104580,170,zxing,none,944
9,106376,157,zxing,none,944
5,420632,393,jython,none,261
6,440924,373,jython,none,261
7,425584,383,jython,none,261
8,457124,390,jython,none,261
9,437844,396,jython,none,261
5,564944,1781,lusearch,galette,1377
6,707384,1771,lusearch,galette,1377
7,712616,1906,lusearch,galette,1377
8,738192,1705,lusearch,galette,1377
9,775144,1708,lusearch,galette,1377
5,350760,5015,sunflow,phosphor,1674
6,358912,5018,sunflow,phosphor,1674
7,359640,5010,sunflow,phosphor,1674
8,370908,5048,sunflow,phosphor,1674
9,365804,4975,sunflow,phosphor,1674
5,840292,752382,lusearch,mirror-taint,390
6,792456,707713,lusearch,mirror-taint,390
7,871148,683842,lusearch,mirror-taint,390
8,886816,674835,lusearch,mirror-taint,390
9,809132,650684,lusearch,mirror-taint,390
5,215700,238,batik,none,85
6,219844,314,batik,none,85
7,230048,309,batik,none,85
8,242000,417,batik,none,85
9,249028,245,batik,none,85
5,727572,1713,tomcat,galette,625
6,717088,1627,tomcat,galette,625
7,704736,1548,tomcat,galette,625
8,720936,1430,tomcat,galette,625
9,709784,1445,tomcat,galette,625
5,1323072,7760803,sunflow,mirror-taint,1401
6,1432820,7755029,sunflow,mirror-taint,1401
7,1381456,7759309,sunflow,mirror-taint,1401
8,1291716,7764502,sunflow,mirror-taint,1401
9,1293640,7758054,sunflow,mirror-taint,1401
5,117600,2447,avrora,none,420
6,175724,2758,avrora,none,420
7,157412,3391,avrora,none,420
8,98776,3703,avrora,none,420
9,98932,3290,avrora,none,420
5,92928,2207,avrora,none,588
6,149656,2599,avrora,none,588
7,97968,2366,avrora,none,588
8,98196,2242,avrora,none,588
9,94048,2499,avrora,none,588
5,198524,205,lusearch,none,1356
6,194184,185,lusearch,none,1356
7,198216,164,lusearch,none,1356
8,194516,183,lusearch,none,1356
9,206744,166,lusearch,none,1356
5,1645416,5398,tradesoap,galette,375
6,1615328,5968,tradesoap,galette,375
7,1614288,5120,tradesoap,galette,375
8,1612516,4851,tradesoap,galette,375
9,1613832,4767,tradesoap,galette,375
5,258632,348,tomcat,none,16
6,271860,349,tomcat,none,16
7,260076,332,tomcat,none,16
8,273476,339,tomcat,none,16
9,263420,291,tomcat,none,16
5,504428,3681,batik,galette,1282
6,490720,3551,batik,galette,1282
7,533412,3629,batik,galette,1282
8,534548,3684,batik,galette,1282
9,585208,3694,batik,galette,1282
5,363512,5211,sunflow,phosphor,1422
6,364116,5086,sunflow,phosphor,1422
7,380604,5319,sunflow,phosphor,1422
8,368696,5072,sunflow,phosphor,1422
9,364536,5077,sunflow,phosphor,1422
5,616196,4045,jme,galette,785
6,679680,3341,jme,galette,785
7,656476,4000,jme,galette,785
8,722752,3464,jme,galette,785
9,673276,3801,jme,galette,785
5,258332,794,zxing,galette,1637
6,280932,736,zxing,galette,1637
7,289840,702,zxing,galette,1637
8,284620,590,zxing,galette,1637
9,282780,625,zxing,galette,1637
5,530940,3822,biojava,galette,107
6,525400,3780,biojava,galette,107
7,584216,3801,biojava,galette,107
8,580424,3766,biojava,galette,107
9,573584,3778,biojava,galette,107
5,110704,187,zxing,none,104
6,109440,169,zxing,none,104
7,110600,152,zxing,none,104
8,110056,149,zxing,none,104
9,108508,162,zxing,none,104
5,223104,317,batik,none,589
6,235532,312,batik,none,589
7,239216,288,batik,none,589
8,246812,269,batik,none,589
9,264204,290,batik,none,589
5,231316,963,jme,none,176
6,240652,1076,jme,none,176
7,239456,1048,jme,none,176
8,269176,1266,jme,none,176
9,232084,572,jme,none,176
5,438184,629,h2o,none,259
6,398868,620,h2o,none,259
7,406412,597,h2o,none,259
8,400528,507,h2o,none,259
9,447616,645,h2o,none,259
5,715388,11926,luindex,phosphor,662
6,611644,11413,luindex,phosphor,662
7,583168,12179,luindex,phosphor,662
8,578140,11856,luindex,phosphor,662
9,530308,12063,luindex,phosphor,662
5,587048,4736,jme,phosphor,1331
6,590172,3830,jme,phosphor,1331
7,591316,4666,jme,phosphor,1331
8,591768,3847,jme,phosphor,1331
9,601984,4040,jme,phosphor,1331
5,586880,6006,jme,phosphor,1079
6,598552,6701,jme,phosphor,1079
7,629544,6324,jme,phosphor,1079
8,670496,5488,jme,phosphor,1079
9,670632,4823,jme,phosphor,1079
5,1393064,1764,tradebeans,galette,710
6,1393272,1555,tradebeans,galette,710
7,1399208,1426,tradebeans,galette,710
8,1400036,1378,tradebeans,galette,710
9,1420744,1282,tradebeans,galette,710
5,233172,2474,luindex,none,683
6,242124,1877,luindex,none,683
7,219436,1990,luindex,none,683
8,230404,2248,luindex,none,683
9,226680,2727,luindex,none,683
5,698884,437,tradesoap,none,690
6,699148,407,tradesoap,none,690
7,699688,488,tradesoap,none,690
8,700832,391,tradesoap,none,690
9,700844,360,tradesoap,none,690
5,513108,3302,batik,galette,358
6,540372,3340,batik,galette,358
7,557512,3057,batik,galette,358
8,609460,3069,batik,galette,358
9,610668,3075,batik,galette,358
5,131844,97,pmd,none,685
6,140136,116,pmd,none,685
7,118028,71,pmd,none,685
8,140444,80,pmd,none,685
9,139704,122,pmd,none,685
5,678128,2111,lusearch,galette,873
6,789540,2206,lusearch,galette,873
7,800144,1939,lusearch,galette,873
8,787192,1838,lusearch,galette,873
9,809704,1765,lusearch,galette,873
5,373436,602,h2o,none,763
6,397200,657,h2o,none,763
7,381436,645,h2o,none,763
8,396848,494,h2o,none,763
9,406552,632,h2o,none,763
5,770584,398015,biojava,mirror-taint,1304
6,744732,391394,biojava,mirror-taint,1304
7,761560,386849,biojava,mirror-taint,1304
8,781960,377741,biojava,mirror-taint,1304
9,783052,376169,biojava,mirror-taint,1304
5,356920,5117,sunflow,phosphor,498
6,351796,4969,sunflow,phosphor,498
7,353012,5027,sunflow,phosphor,498
8,356724,5030,sunflow,phosphor,498
9,356844,4997,sunflow,phosphor,498
5,397280,643,h2o,none,1603
6,357508,632,h2o,none,1603
7,380316,630,h2o,none,1603
8,349664,634,h2o,none,1603
9,392100,626,h2o,none,1603
5,378220,4895,eclipse,none,1431
6,336548,1860,eclipse,none,1431
7,339588,385,eclipse,none,1431
8,339848,406,eclipse,none,1431
9,355304,411,eclipse,none,1431
5,1101604,473,spring,phosphor,1253
6,1103044,458,spring,phosphor,1253
7,1106740,465,spring,phosphor,1253
8,1107968,708,spring,phosphor,1253
9,1108556,423,spring,phosphor,1253
5,604512,4944,biojava,galette,1451
6,610672,5272,biojava,galette,1451
7,601764,5153,biojava,galette,1451
8,618200,5130,biojava,galette,1451
9,599156,5036,biojava,galette,1451
5,244704,484,jme,none,428
6,299928,1016,jme,none,428
7,251348,1065,jme,none,428
8,323220,607,jme,none,428
9,298108,352,jme,none,428
5,817368,1352,h2,phosphor,237
6,814848,1518,h2,phosphor,237
7,820608,1217,h2,phosphor,237
8,822284,994,h2,phosphor,237
9,823360,1089,h2,phosphor,237
5,381216,5433,luindex,galette,704
6,383444,5189,luindex,galette,704
7,384484,5126,luindex,galette,704
8,384948,5243,luindex,galette,704
9,392176,5268,luindex,galette,704
5,415308,1371,graphchi,none,89
6,401012,457,graphchi,none,89
7,411912,444,graphchi,none,89
8,351296,479,graphchi,none,89
9,394100,450,graphchi,none,89
5,437280,8197,luindex,galette,284
6,376700,6151,luindex,galette,284
7,485932,6505,luindex,galette,284
8,373588,6236,luindex,galette,284
9,408908,6011,luindex,galette,284
5,104452,180,zxing,none,20
6,104644,188,zxing,none,20
7,109248,159,zxing,none,20
8,108488,151,zxing,none,20
9,105980,143,zxing,none,20
5,244032,833,xalan,galette,880
6,224784,526,xalan,galette,880
7,250744,538,xalan,galette,880
8,228848,433,xalan,galette,880
9,253252,934,xalan,galette,880
5,742292,120849,h2,mirror-taint,972
6,742444,117808,h2,mirror-taint,972
7,840460,117735,h2,mirror-taint,972
8,745788,121978,h2,mirror-taint,972
9,957856,124367,h2,mirror-taint,972
5,690860,1506,tomcat,galette,289
6,693728,1389,tomcat,galette,289
7,700780,1421,tomcat,galette,289
8,708952,1404,tomcat,galette,289
9,709464,1435,tomcat,galette,289
5,822924,438693,biojava,mirror-taint,716
6,773576,442497,biojava,mirror-taint,716
7,854384,430577,biojava,mirror-taint,716
8,816956,422754,biojava,mirror-taint,716
9,785576,410556,biojava,mirror-taint,716
5,3778728,1326381,zxing,mirror-taint,1322
6,4200968,1379125,zxing,mirror-taint,1322
7,3692756,1534824,zxing,mirror-taint,1322
8,4289216,1322878,zxing,mirror-taint,1322
9,4880712,1306161,zxing,mirror-taint,1322
5,713168,4728,jme,galette,1541
6,705608,4326,jme,galette,1541
